label,index,Date.1,Surv.1,numStem.1,numRos.1,stemLength.1,numLvs.1,# latBuds.1,leafLong.1,leafWide.1,numFlwrBud.1,flwrBud.1,Date.2,Surv.2,numStem.2,numRos.2,stemLength.2,numLvs.2,leafLong.2,leafWide.2,flwrBud.2,notes.2,Date.3,numStem.3,numRos.3,stemLength.3,numLvs.3,leafLong.3,leafWide.3,numFlwrB.3,numRayF.3,numDiscF.3,firstFlwr.3,Date.4,Surv.4,numStem.4,numRos.4,numLSt.4,stemLength.4,numFlwrB.4,numRayF.4,numDiscF.4,firstFlwr.4,notes.4,Date.5,Surv.5,numStem.5,numRos.5,numLSt.5,stemLength.5,numFlwrB.5,numRayF.5,numDiscF.5,firstFlwr.5,notes.5,Date.6,Surv.6,numStem.6,numRos.6,numLSt.6,stemLength.6,numFlwrB.6,numRayF.6,numDiscF.6,notes.6,Date.7,Surv.7,numStem.7,numRos.7,numLSt.7,stemLength.7,numFlwrB.7,numRayF.7,numDiscF.7,notes.7,Date.8 ,Surv.8,numStem.8,numRos.8,numLSt.8,stemLength.8,numFlwrB.8,numRayF.8,numDiscF.8,notes.8,Date.9,Surv.9,numStem.9,numRos.9,numLSt.9,stemLength.9,numFlwrB.9,numRayF.9,numDiscF.9,numDeadF.9,notes.9,Date.10,Surv.10,numStem.10,numRos.10,numLSt.10,stemLength.10,numFlwrB.10,numRayF.10,numDiscF.10,numDeadF.10,notes.10,Date.11,Surv.11,numStem.11,numRos.11,numLSt.11,stemLength.11,numFlwrB.11,numRayF.11,numDiscF.11,numDeadF.11,notes.11,Date.12,Surv.12,numStem.12,numRos.12,numLSt.12,stemLength.12,numFlwrB.12,numRayF.12,numDiscF.12,numDeadF.12,notes.12,Date.13,Surv.13,numStem.13,numRos.13,numLSt.13,stemLength.13,numRayF.13,numDiscF.13,numDeadF.13,notes.13,Date.14,Surv.14,numStem.14,numRos.14,stemLength.14,numRayF.14,numDiscF.14,numDeadF.14,notes.14
3-3-12,406,5/1/2024,Y,0,1,NA,8,0,9.5,2.2,NA,NA,5/8/2024,Y,0,1,NA,11,10.6,2.6,NA,,5/15/2024,0,1,NA,14,12.4,2.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
4-6-8,407,5/1/2024,Y,0,1,NA,10,0,11.8,1.6,NA,NA,5/8/2024,Y,0,1,NA,11,17.1,1.8,NA,,5/15/2024,0,1,NA,13,23.2,2.0,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,1,0,0,0,,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,4,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,3,N/A,N/A,N/A,N/A,
13-1-9,408,5/1/2024,Y,0,1,NA,12,0,12.1,1.6,NA,NA,5/8/2024,Y,0,1,NA,14,15.4,1.5,NA,,5/15/2024,0,1,NA,18,22.9,1.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
11-6-4,409,5/1/2024,Y,1,0,0.5,10,0,11.8,1.6,0,N,5/8/2024,Y,0,1,NA,12,19.4,1.7,NA,,5/15/2024,1,0,1.8,15,22.9,1.8,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
8-3-8,410,5/1/2024,Y,1,0,5.2,15,2,13.2,2.2,0,N,5/8/2024,Y,1,3,12.2,23,14,2.3,0,,5/15/2024,1,1,30.2,29,18.5,3.3,0,0,0,,5/22/2024,Y,1,3,5,54.2,7,1,0,,,5/29/2024,Y,1,2,5,61.4,6,3,2,,Several dead leaves at base.,6/5/24,Y,1,1,5,61.9,8,1,4,,6/12/24,Y,1,0,5,50.8,2,7,6,4 of 6 discs senesced,6/19/24,Y,1,2,5,61,5,2,12,,6/26/24,Y,1,1,11,62.2,7,0,11,3,,7/3/24,Y,1,1,10,62.9,9,4,6,6,,7/11/24,Y,1,2,11,64.3,11,5,10,9,,7/18/24,Y,1,2,11,61.7,14,6,11,12,,7/25/24,Y,1,1,10,63,9,17,14,,8/7/24,Y,1,0,61.5,8,31,15,
4-1-6,411,5/1/2024,Y,0,1,NA,10,0,12.8,2.0,NA,NA,5/8/2024,Y,0,1,NA,13,18.2,2.3,NA,,5/15/2024,0,1,NA,16,23.0,2.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
5-3-11,412,5/1/2024,Y,0,1,NA,13,1,12.0,1.6,NA,NA,5/8/2024,Y,0,2,NA,21,16.1,2,NA,,5/15/2024,0,2,NA,23,18.2,2.4,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
9-3-7,413,5/1/2024,Y,0,1,NA,11,0,5.5,1.6,NA,NA,5/8/2024,Y,0,1,NA,14,8.6,1.4,NA,,5/15/2024,0,1,NA,15,11.8,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
6-5-6,414,5/1/2024,Y,1,0,0.6,14,1,14.8,2.3,0,N,5/8/2024,Y,2,0,1.4,16,25.3,2.9,0,,5/15/2024,2,0,9.3,13,26.4,2.6,0,0,0,,5/22/2024,Y,2,0,0,27.8,0,0,0,,,5/29/2024,Y,2,0,0,47.6,0,0,0,,Several dead leaves at base.,6/5/24,Y,2,0,0,62.2,0,0,0,,6/12/24,Y,1,0,0,72.1,0,0,0,,6/19/24,Y,1,1,0,105,0,0,0,,6/26/24,Y,1,0,5,124.6,1,0,0,0,,7/3/24,Y,2,0,7,132.5,4,0,0,0,,7/11/24,Y,2,0,10,129.3,7,1,0,0,,7/18/24,Y,2,0,8,137,12,2,1,0,,7/25/24,Y,1,0,9,142.6,3,4,0,,8/7/24,Y,1,0,139.7,16,17,0,
2-2-8,415,5/1/2024,Y,0,1,NA,11,0,13.5,1.9,NA,NA,5/8/2024,Y,0,1,NA,12,16.3,1.8,NA,,5/15/2024,0,2,NA,21,21.3,2.8,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,1,1,0,2.2,0,0,0,0,Whirled stem ,7/18/24,Y,1,1,0,2.5,0,0,0,0,,7/25/24,Y,1,1,0,3.7,0,0,0,,8/7/24,Y,1,1,0,0,0,,
8-6-9,416,5/1/2024,Y,0,1,NA,12,0,11.2,2.0,NA,NA,5/8/2024,Y,0,1,NA,13,17.8,2.3,NA,,5/15/2024,0,1,NA,18,19.2,2.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,One dead leaf at base.,6/5/24,Y,1,0,0,0.5,0,0,0,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,1,0,0,5.3,0,0,0,0,,7/3/24,Y,1,0,0,24.1,0,0,0,0,Abnormal stem ,7/11/24,Y,1,0,0,46.5,0,0,0,0,,7/18/24,Y,1,0,6,66.8,3,0,0,0,,7/25/24,Y,1,0,5,75.4,0,0,0,,8/7/24,Y,1,0,76,0,3,0,
3-3-2,417,5/1/2024,Y,1,0,1.4,11,0,15.0,1.8,0,N,5/8/2024,Y,1,0,7.5,14,18.6,2.6,0,,5/15/2024,1,0,22.4,19,18.6,2.8,0,0,0,,5/22/2024,Y,1,0,6,43.8,6,0,0,,,5/29/2024,Y,1,0,6,57.3,7,1,0,,Several dead leaves at base.,6/5/24,Y,1,0,6,60.5,14,3,0,,6/12/24,Y,1,0,6,49.5,12,3,3,,6/19/24,Y,1,1,6,60,18,4,7,,6/26/24,Y,1,0,6,60.3,16,6,12,0,,7/3/24,Y,1,0,6,59.8,26,9,12,8,,7/11/24,Y,1,0,10,59.8,30,8,24,5,,7/18/24,Y,1,0,8,60.7,36,14,28,8,,7/25/24,Y,1,0,8,60.5,13,43,9,,8/7/24,Y,1,0,59.9,7,86,14,
4-3-12,418,5/1/2024,Y,0,1,NA,14,0,9.4,1.3,NA,NA,5/8/2024,Y,0,1,NA,16,12.1,1.2,NA,7 Leaves turning brown/tan,5/15/2024,0,1,NA,17,13.4,1.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
6-6-5,419,5/1/2024,Y,0,1,NA,10,0,11.2,1.7,NA,NA,5/8/2024,Y,0,1,NA,14,15.1,2,NA,,5/15/2024,1,0,1.9,16,21.1,1.8,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
4-6-7,420,5/1/2024,Y,1,0,2.8,16,5,12.9,2.4,0,N,5/8/2024,Y,1,3,10.6,34,15.1,2.1,0,,5/15/2024,1,4,26.1,44,15.6,2.0,1,0,0,,5/22/2024,Y,1,4,3,40.8,6,1,0,,,5/29/2024,Y,2,3,4,42.4,5,2,1,,Several dead leaves at base.,6/5/24,Y,1,2,3,42.4,6,1,3,,6/12/24,Y,1,2,3,34.5,3,3,5,3 of 5 discs senesced,6/19/24,Y,1,3,3,40,4,1,8,,6/26/24,Y,1,3,5,42.7,5,2,7,2,,7/3/24,Y,1,3,6,42.9,11,2,6,5,,7/11/24,Y,1,3,7,43.2,6,2,7,5,,7/18/24,Y,1,3,7,42.4,10,0,8,6,,7/25/24,Y,1,3,9,40.4,4,8,7,,8/7/24,Y,1,2,41.9,3,9,11,
4-1-2,421,5/1/2024,Y,0,1,NA,9,0,15.3,1.7,NA,NA,5/8/2024,Y,1,0,1.1,12,21.7,1.9,0,,5/15/2024,1,0,1.8,13,21.0,2.1,0,0,0,,5/22/2024,Y,1,0,0,6.9,0,0,0,,Growing sideways,5/29/2024,Y,1,0,0,13,0,0,0,,Growing sideways. Several dead leaves at base.,6/5/24,Y,1,0,0,22.4,0,0,0,,6/12/24,Y,1,0,0,28.2,0,0,0,,6/19/24,Y,1,1,0,42,0,0,0,,6/26/24,Y,1,0,0,51.2,0,0,0,0,,7/3/24,Y,1,0,0,73.9,0,0,0,0,,7/11/24,Y,1,0,0,96,0,0,0,0,,7/18/24,Y,1,0,0,110.2,0,0,0,0,,7/25/24,Y,1,0,0,113.8,0,0,0,,8/7/24,Y,1,0,149,0,0,0,
12-5-9,422,5/1/2024,Y,0,1,NA,10,0,13.0,2.1,NA,NA,5/8/2024,Y,0,1,NA,12,18.9,2.7,NA,,5/15/2024,1,0,2.0,17,21.6,2.9,0,0,0,,5/22/2024,Y,1,0,0,9,0,0,0,,Growing sideways,5/29/2024,Y,1,0,0,19.3,1,0,0,,Growing sideways.,6/5/24,Y,1,0,0,30.1,0,0,0,,6/12/24,Y,1,0,0,36.8,0,0,0,,6/19/24,Y,1,1,0,55,0,0,0,,6/26/24,Y,1,0,0,60.4,0,0,0,0,,7/3/24,Y,1,0,0,75,0,0,0,0,,7/11/24,Y,1,0,0,89.4,0,0,0,0,,7/18/24,Y,1,0,0,95.9,0,0,0,0,,7/25/24,Y,1,0,0,134.3,0,0,0,,8/7/24,Y,1,0,133,0,0,0,Tip of main stem died
3-2-11,423,5/1/2024,Y,0,1,NA,6,0,4.1,0.9,NA,NA,5/8/2024,Y,0,1,NA,7,7.6,1.6,NA,,5/15/2024,1,0,0.8,8,12.2,2.0,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
8-6-3,424,5/1/2024,Y,0,1,NA,11,0,9.4,1.5,NA,NA,5/8/2024,Y,0,1,NA,15,15.5,1.7,NA,,5/15/2024,1,0,1.4,19,18.6,1.7,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
11-6-8,425,5/1/2024,Y,0,1,NA,11,0,12.4,1.5,NA,NA,5/8/2024,Y,0,1,NA,12,19.1,1,NA,,5/15/2024,0,1,NA,14,26.2,1.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
7-1-12,426,5/1/2024,Y,0,1,NA,7,0,3.5,1.2,NA,NA,5/8/2024,Y,0,1,NA,7,5.1,1.3,NA,,5/15/2024,0,1,NA,10,14.4,2.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,5.6,0,0,0,,,6/5/24,Y,1,0,0,14.2,0,0,0,,6/12/24,Y,1,0,0,21.3,0,0,0,,6/19/24,Y,1,1,0,33,0,0,0,,6/26/24,Y,1,0,0,37.5,0,0,0,0,,7/3/24,Y,1,0,0,53.6,0,0,0,0,,7/11/24,Y,1,0,0,73.2,0,0,0,0,,7/18/24,Y,1,0,2,89.5,0,0,0,0,,7/25/24,Y,1,0,5,108.4,0,0,0,,8/7/24,Y,1,0,110.5,3,1,0,
10-4-8,427,5/1/2024,Y,0,1,NA,12,0,13.0,2.0,NA,NA,5/8/2024,Y,0,1,NA,12,16.9,2.6,NA,,5/15/2024,1,0,1.8,17,20.1,2.0,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,1.8,0,0,0,,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,1,0,0,10.8,0,0,0,0,Abnormal stem ,7/18/24,Y,1,0,0,8.3,0,0,0,0,,7/25/24,Y,1,0,0,19.9,0,0,0,,8/7/24,Y,1,0,44,0,0,0,
8-2-11,428,5/1/2024,Y,0,1,NA,9,0,11.9,2.0,NA,NA,5/8/2024,Y,1,0,1.3,11,20.2,2.3,0,,5/15/2024,0,1,NA,11,26.1,2.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,1.4,0,0,0,,Several dead leaves at base.,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
6-5-9,429,5/1/2024,Y,0,1,NA,10,0,9.3,1.3,NA,NA,5/8/2024,Y,0,1,NA,12,14.7,2,NA,,5/15/2024,0,1,NA,14,19.2,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,1.9,0,0,0,,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,1,0,0,1.5,0,0,0,0,,7/25/24,Y,1,0,0,2.1,0,0,0,,8/7/24,Y,1,0,15.4,0,0,0,
9-3-10,430,5/1/2024,Y,0,1,NA,13,0,8.9,1.8,NA,NA,5/8/2024,Y,0,1,NA,16,13.1,1.9,NA,,5/15/2024,1,0,0.9,17,18.7,1.7,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,2,0,0,0,,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
2-6-6,431,5/1/2024,Y,0,1,NA,11,1,16.2,2.0,NA,NA,5/8/2024,Y,1,0,2.4,15,20.2,2.7,0,,5/15/2024,1,0,8.8,18,21.1,2.8,0,0,0,,5/22/2024,Y,1,0,0,19.1,0,0,0,,,5/29/2024,Y,1,1,0,31.4,0,0,0,,,6/5/24,Y,1,0,0,48.2,1,0,0,,6/12/24,Y,1,0,5,52.1,2,0,0,,6/19/24,Y,1,1,5,67,3,1,0,,6/26/24,Y,1,1,9,67.4,6,1,1,0,,7/3/24,Y,1,0,8,67.2,12,2,3,0,,7/11/24,Y,1,0,9,67.1,8,6,4,0,,7/18/24,Y,1,0,8,66.6,13,7,6,1,,7/25/24,Y,1,0,8,66.2,6,12,1,,8/7/24,Y,1,0,65.9,4,25,13,
4-2-6,432,5/1/2024,Y,0,1,NA,10,0,10.7,1.2,NA,NA,5/8/2024,Y,0,1,NA,13,13.3,1.4,NA,,5/15/2024,0,1,NA,14,17.6,1.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
11-6-9,433,5/1/2024,Y,0,1,NA,11,0,7.3,1.2,NA,NA,5/8/2024,Y,0,1,NA,13,12.4,1.4,NA,,5/15/2024,0,1,NA,16,18.7,1.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
