label,index,Date.1,Surv.1,numStem.1,numRos.1,stemLength.1,numLvs.1,# latBuds.1,leafLong.1,leafWide.1,numFlwrBud.1,flwrBud.1,Date.2,Surv.2,numStem.2,numRos.2,stemLength.2,numLvs.2,leafLong.2,leafWide.2,flwrBud.2,notes.2,Date.3,numStem.3,numRos.3,stemLength.3,numLvs.3,leafLong.3,leafWide.3,numFlwrB.3,numRayF.3,numDiscF.3,firstFlwr.3,Date.4,Surv.4,numStem.4,numRos.4,numLSt.4,stemLength.4,numFlwrB.4,numRayF.4,numDiscF.4,firstFlwr.4,notes.4,Date.5,Surv.5,numStem.5,numRos.5,numLSt.5,stemLength.5,numFlwrB.5,numRayF.5,numDiscF.5,firstFlwr.5,notes.5,Date.6,Surv..6,numStem.6,numRos.6,numLSt.6,stemLength.6,numFlwrB.6,numRayF.6,numDiscF.6,notes.6,Date.7,Surv.7,numStem.7,numRos.7,numLSt.7,stemLength.7,numFlwrB.7,numRayF.7,numDiscF.7,notes.7,Index2,Date.8 ,Surv.8,numStem.8,numRos.8,numLSt.8,stemLength.8,numFlwrB.8,numRayF.8,numDiscF.8,notes.8
11-1-8,345,5/1/2024,Y,0,1,NA,13,0,12.2,1.5,NA,NA,5/8/2024,Y,0,1,NA,17,17.1,1.8,NA,,5/15/2024,1,0,2.0,19,24.4,1.9,0,0,0,,5/22/2024,Y,1,0,0,1.4,0,0,0,,Growing sideways,5/29/2024,Y,1,0,0,2.2,0,0,0,,Growing sideways,6/5/24,Y,1,0,0,1,0,0,0,,6/12/24,Y,1,1,0,DNR,0,0,0,,345,6/19/24,Y,1,1,0,DNR,0,0,0,
2-5-8,346,5/1/2024,Y,0,1,NA,12,1,14.8,2.9,NA,NA,5/8/2024,Y,0,2,NA,18,22,2.5,NA,,5/15/2024,1,0,1.5,22,23.8,2.6,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,1.8,0,0,0,,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,346,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
3-4-1,347,5/1/2024,Y,0,1,NA,9,0,9.6,2.0,NA,NA,5/8/2024,Y,0,1,NA,13,11.9,2,NA,,5/15/2024,1,0,1.0,14,15.4,1.9,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,347,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
1-6-1,348,5/1/2024,Y,1,0,0.8,9,3,10.0,1.1,0,N,5/8/2024,Y,0,1,NA,16,15.3,2.4,NA,,5/15/2024,1,1,1.8,21,22.1,2.0,0,0,0,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,1,1,0,1.9,0,0,0,,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,348,6/19/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,
8-6-5,349,5/1/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/8/2024,N,NA,NA,NA,NA,NA,NA,NA,Empty pot,5/15/2024,,,NA,,,,NA,NA,NA,,5/22/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,,5/29/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,,6/5/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,6/12/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,349,6/19/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
7-3-7,350,5/1/2024,Y,0,1,NA,8,0,11.8,1.8,NA,NA,5/8/2024,Y,0,1,NA,13,19.6,2.2,NA,,5/15/2024,1,0,3.3,13,20.2,2.1,0,0,0,,5/22/2024,Y,1,0,0,9,0,0,0,,,5/29/2024,Y,1,0,0,16.4,0,0,0,,,6/5/24,Y,1,0,0,23.4,0,0,0,,6/12/24,Y,1,0,0,30.7,0,0,0,,350,6/19/24,Y,1,0,0,45.6,0,0,0,
3-5-11,351,5/1/2024,Y,0,1,NA,5,0,5.2,0.9,NA,NA,5/8/2024,Y,0,1,NA,9,7.8,1.2,NA,Small/poor condition,5/15/2024,0,1,NA,11,13.7,1.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,351,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-3-3,352,5/1/2024,Y,0,1,NA,12,0,9.5,1.8,NA,NA,5/8/2024,Y,0,1,NA,14,15.7,1.7,NA,,5/15/2024,0,1,NA,17,20.1,2.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,352,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-5-7,353,5/1/2024,Y,0,1,NA,14,0,11.2,1.8,NA,NA,5/8/2024,Y,0,1,NA,18,14.7,2,NA,,5/15/2024,0,1,NA,19,18.6,2.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,1.4,0,0,0,,Several dead leaves at base.,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,353,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
9-4-10,354,5/1/2024,Y,0,1,NA,11,0,8.8,1.6,NA,NA,5/8/2024,Y,0,1,NA,16,14,1.5,NA,,5/15/2024,0,1,NA,16,16.2,1.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,354,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
1-4-7,355,5/1/2024,Y,1,0,1.9,10,3,16.2,1.7,0,N,5/8/2024,Y,1,0,14.6,15,18.8,1.8,0,,5/15/2024,1,0,24.7,21,19.7,2.2,0,0,0,,5/22/2024,Y,1,0,6,45,11,0,0,,,5/29/2024,Y,1,0,7,50.9,12,7,0,,Several dead leaves at base.,6/5/24,Y,1,0,8,53.4,14,4,4,Stem not tallest point ,6/12/24,Y,1,0,5,45,0,0,0,,355,6/19/24,Y,1,0,6,52.5,7,3,17,
9-3-3,356,5/1/2024,Y,1,0,1.8,14,2,12.1,2.0,0,N,5/8/2024,Y,1,2,16.9,19,15.6,2,0,,5/15/2024,1,0,23.9,22,16.2,2.3,0,0,0,,5/22/2024,Y,1,0,6,43.1,7,0,0,,,5/29/2024,Y,1,0,7,57.3,8,1,0,,Several dead leaves at base.,6/5/24,Y,1,0,6,57.7,6,4,1,,6/12/24,Y,1,0,6,47.6,6,5,5,,356,6/19/24,Y,1,0,6,47.7,5,3,10,
2-6-1,357,5/1/2024,Y,0,1,NA,9,0,10.5,2.3,NA,NA,5/8/2024,Y,0,1,NA,12,15.5,1.9,NA,,5/15/2024,1,0,12.0,15,17.8,2.4,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,1.9,0,0,0,,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,357,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-4-6,358,5/1/2024,Y,0,1,NA,13,0,10.7,1.9,NA,NA,5/8/2024,Y,0,1,NA,18,14.5,1.4,NA,,5/15/2024,0,1,NA,21,18.4,1.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,358,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-5-4,359,5/1/2024,Y,0,1,NA,12,1,11.7,1.9,NA,NA,5/8/2024,Y,0,1,NA,17,16.4,1.8,NA,,5/15/2024,1,1,1.6,22,23.1,2.1,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,0.5,0,0,0,,Stem very small. Almost looks like it grew downward,6/5/24,Y,1,1,0,1,0,0,0,Appears that stem growth has halted,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,359,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-6-9,360,5/1/2024,Y,0,1,NA,10,0,11.5,1.8,NA,NA,5/8/2024,Y,0,1,NA,12,17.5,2,NA,,5/15/2024,1,0,1.8,15,21.1,2.2,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,Looks wilting,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,360,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
9-3-2,361,5/1/2024,Y,1,0,9.3,28,6,11.2,2.2,0,N,5/8/2024,Y,1,3,22.1,48,10.7,1.9,0,Dry,5/15/2024,1,0,33.1,80,12.3,1.8,3,1,0,,5/22/2024,Y,1,0,13,33.2,0,3,1,,,5/29/2024,Y,1,0,14,32,4,0,4,,Several dead leaves at base. Lateral stems at base are now flowering stems.,6/5/24,Y,1,0,14,37.6,5,0,4,All nodes have lateral stem. Discs senesced,6/12/24,Y,1,0,8,28.9,3,3,4,,361,6/19/24,Y,1,0,10,32.9,4,2,6,
6-1-8,362,5/1/2024,Y,0,1,NA,12,0,11.8,1.6,NA,NA,5/8/2024,Y,0,1,NA,17,17.2,1.7,NA,,5/15/2024,0,1,NA,20,19.7,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,2.1,0,0,0,,Several dead leaves at base.,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,362,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
8-6-10,363,5/1/2024,Y,0,1,NA,11,0,11.3,1.8,NA,NA,5/8/2024,Y,0,1,NA,15,16.1,1.8,NA,,5/15/2024,0,1,NA,17,17.7,1.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,363,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
11-1-2,364,5/1/2024,Y,1,0,0.5,12,1,9.1,1.4,0,N,5/8/2024,Y,0,1,NA,20,15.6,1.3,NA,,5/15/2024,0,1,NA,20,22.6,1.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,364,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
4-2-9,365,5/1/2024,Y,0,1,NA,12,0,12.9,1.7,NA,NA,5/8/2024,Y,0,1,NA,16,16,1.5,NA,,5/15/2024,1,0,1.7,19,21.4,1.7,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,365,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-2-9,366,5/1/2024,Y,0,1,NA,12,1,12.0,2.0,NA,NA,5/8/2024,Y,0,1,NA,15,14.9,2,NA,,5/15/2024,0,1,NA,17,19.8,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,366,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
3-6-8,367,5/1/2024,Y,0,1,NA,7,0,8.3,1.4,NA,NA,5/8/2024,Y,0,1,NA,10,14.5,1.9,NA,,5/15/2024,1,0,1.0,11,22.0,2.3,0,0,0,,5/22/2024,Y,1,0,0,3.2,0,0,0,,,5/29/2024,Y,1,0,0,9.3,0,0,0,,Several dead leaves at base.,6/5/24,Y,1,0,0,16.1,0,0,0,,6/12/24,Y,1,0,0,20.8,0,0,0,,367,6/19/24,Y,1,1,0,30,0,0,0,
6-4-6,368,5/1/2024,Y,0,1,NA,13,0,11.8,2.1,NA,NA,5/8/2024,Y,0,1,NA,18,15.7,2,NA,,5/15/2024,0,1,NA,18,19.1,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,368,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
5-4-11,369,5/1/2024,Y,0,1,NA,11,0,12.8,2.1,NA,NA,5/8/2024,Y,0,1,NA,14,19,1.9,NA,,5/15/2024,0,1,NA,19,23.1,2.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,369,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-1-8,370,5/1/2024,Y,0,1,NA,13,0,10.2,1.7,NA,NA,5/8/2024,Y,0,2,NA,16,15,2.2,NA,,5/15/2024,0,2,NA,22,19.8,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,One dead leaf at base.,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,370,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
4-2-1,371,5/1/2024,Y,0,1,NA,10,0,9.9,1.5,NA,NA,5/8/2024,Y,0,1,NA,13,14.1,1.8,NA,,5/15/2024,0,1,NA,16,17.3,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,371,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
1-4-11,372,5/1/2024,Y,1,0,2.8,10,3,11.4,2.0,0,N,5/8/2024,Y,1,2,14.1,25,13.5,2,0,,5/15/2024,1,2,17.6,24,15.5,2.2,0,0,0,,5/22/2024,Y,1,2,4,34,4,0,0,,,5/29/2024,Y,1,2,6,43.5,6,1,0,,Several dead leaves at base.,6/5/24,Y,1,2,7,44.5,5,2,1,,6/12/24,Y,1,1,4,36.8,3,4,3,,372,6/19/24,Y,1,1,4,40,7,1,7,
10-6-8,373,5/1/2024,Y,0,1,NA,11,0,6.1,1.6,NA,NA,5/8/2024,Y,0,1,NA,14,8.6,1.4,NA,,5/15/2024,0,1,NA,16,8.4,1.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,373,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
1-6-4,374,5/1/2024,Y,0,1,NA,8,1,8.9,1.5,NA,NA,5/8/2024,Y,0,1,NA,10,14.5,1.9,NA,,5/15/2024,1,0,2.4,13,19.8,2.0,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,4.8,0,0,0,,,6/5/24,Y,1,0,1,14.2,0,0,0,,6/12/24,Y,1,0,0,22.4,0,0,0,,374,6/19/24,Y,1,1,0,35,0,0,0,
5-6-4,375,5/1/2024,Y,1,0,1.2,11,0,15.8,2.2,0,N,5/8/2024,Y,1,2,10.3,21,18,2.4,0,,5/15/2024,1,2,25.6,24,18.5,2.4,0,0,0,,5/22/2024,Y,1,2,6,45.7,9,0,0,,,5/29/2024,Y,2,1,6,57,9,1,0,,Several dead leaves at base.,6/5/24,Y,2,1,6,59.8,6,4,1,,6/12/24,Y,2,1,5,49.3,4,5,5,,375,6/19/24,Y,2,3,6,59,6,1,10,
10-3-7,376,5/1/2024,Y,0,1,NA,2,0,0.7,0.3,NA,NA,5/8/2024,Y,0,1,NA,4,1.2,0.6,NA,,5/15/2024,0,1,NA,4,4.0,1.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,376,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-5-10,377,5/1/2024,Y,1,0,6.5,12,6,11.6,2.4,0,N,5/8/2024,Y,1,2,19.4,24,13.4,2,0,,5/15/2024,1,2,39.1,36,13.1,2.0,1,0,0,,5/22/2024,Y,1,2,4,54.7,7,1,0,,,5/29/2024,Y,1,2,8,57.4,11,2,1,,Several dead leaves at base.,6/5/24,Y,1,2,6,56.7,5,6,3,Stem not tallest point ,6/12/24,Y,1,1,4,46.5,5,2,9,,377,6/19/24,Y,1,2,5,56,6,3,11,
5-1-3,378,5/1/2024,Y,0,1,NA,9,0,8.4,2.1,NA,NA,5/8/2024,Y,0,1,NA,12,12.8,2.1,NA,,5/15/2024,0,1,NA,15,17.6,2.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,Several dead leaves at base.,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,378,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-4-11,379,5/1/2024,Y,0,1,NA,11,0,9.9,1.7,NA,NA,5/8/2024,Y,0,1,NA,14,15,2.1,NA,,5/15/2024,1,0,1.9,16,19.6,1.9,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,379,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-1-11,380,5/1/2024,Y,0,1,NA,11,0,9.7,1.6,NA,NA,5/8/2024,Y,0,1,NA,13,12.3,1.7,NA,,5/15/2024,0,1,NA,14,16.6,1.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,380,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
8-6-11,381,5/1/2024,Y,0,1,NA,9,0,12.0,1.6,NA,NA,5/8/2024,Y,1,0,7.2,15,15.6,1.7,0,,5/15/2024,1,0,20.7,23,17.1,1.9,0,0,0,,5/22/2024,Y,1,0,7,45.8,9,0,0,,,5/29/2024,Y,1,0,8,52.2,12,2,0,,Several dead leaves at base.,6/5/24,Y,1,0,6,53.8,13,2,4,Stem not tallest point ,6/12/24,Y,1,0,7,43.4,6,6,9,,381,6/19/24,Y,1,1,7,53,9,3,14,
3-4-7,382,5/1/2024,Y,0,1,NA,6,0,6.8,1.3,NA,NA,5/8/2024,Y,0,1,NA,9,11.8,1.7,NA,,5/15/2024,1,0,1.8,10,18.1,2.2,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,1.6,0,0,0,,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,382,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-2-10,383,5/1/2024,Y,0,1,NA,9,0,11.3,1.9,NA,NA,5/8/2024,Y,0,1,NA,12,17.1,2.2,NA,,5/15/2024,0,1,NA,15,23.0,2.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,383,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
4-4-10,384,5/1/2024,Y,0,1,NA,8,0,15.0,2.6,NA,NA,5/8/2024,Y,1,0,2,14,22.6,3.1,0,,5/15/2024,1,0,1.7,16,24.1,3.1,0,0,0,,5/22/2024,Y,1,0,0,18.2,0,0,0,,,5/29/2024,Y,1,0,0,30.3,0,0,0,,Several dead leaves at base.,6/5/24,Y,1,0,0,43.8,0,0,0,,6/12/24,Y,1,0,0,47,0,0,0,,384,6/19/24,Y,1,1,5,70,0,0,0,
10-2-5,385,5/1/2024,Y,0,1,NA,10,0,9.7,1.9,NA,NA,5/8/2024,Y,0,1,NA,11,15.1,1.9,NA,,5/15/2024,0,1,NA,12,18.3,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,Several dead leaves at base.,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,385,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
5-4-9,386,5/1/2024,Y,0,1,NA,10,0,14.0,1.8,NA,NA,5/8/2024,Y,0,1,NA,16,17.8,2.2,NA,,5/15/2024,0,1,NA,16,22.6,2.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,386,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
4-6-11,387,5/1/2024,Y,0,1,NA,10,0,9.5,1.8,NA,NA,5/8/2024,Y,0,1,NA,12,11.8,1.8,NA,,5/15/2024,0,1,NA,15,16.4,1.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,387,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
9-6-2,388,5/1/2024,Y,0,1,NA,12,0,10.2,1.7,NA,NA,5/8/2024,Y,0,1,NA,14,15.2,2,NA,,5/15/2024,0,1,NA,18,18.7,1.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,388,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
7-6-11,389,5/1/2024,Y,1,0,1.7,11,0,12.8,2.3,0,N,5/8/2024,Y,1,0,7.6,19,16.8,2.4,0,,5/15/2024,1,0,19.4,20,17.2,2.6,0,0,0,,5/22/2024,Y,1,0,5,35.3,5,0,0,,,5/29/2024,Y,1,1,6,45.7,10,1,0,,Several dead leaves at base.,6/5/24,Y,1,0,6,47.6,5,4,1,,6/12/24,Y,1,0,5,38.4,3,5,5,,389,6/19/24,Y,1,1,5,46,5,0,10,
3-2-8,390,5/1/2024,Y,0,1,NA,7,1,7.1,1.2,NA,NA,5/8/2024,Y,1,0,1.8,10,14.1,2.3,0,,5/15/2024,1,0,1.2,13,17.6,2.9,0,0,0,,5/22/2024,Y,1,0,0,1.3,0,0,0,,Growing sideways,5/29/2024,Y,1,0,0,1.4,0,0,0,,Growing sideways,6/5/24,Y,1,0,0,1.1,0,0,0,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,390,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-2-8,391,5/1/2024,Y,0,1,NA,10,0,9.0,1.9,NA,NA,5/8/2024,Y,0,1,NA,11,13.3,2,NA,,5/15/2024,0,1,NA,15,16.8,2.0,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,391,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-2-6,392,5/1/2024,Y,1,0,0.3,10,0,11.0,1.8,0,N,5/8/2024,Y,0,1,NA,13,17.4,2,NA,,5/15/2024,0,1,NA,16,24.1,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,392,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-1-10,393,5/1/2024,Y,0,1,NA,10,1,11.4,1.9,NA,NA,5/8/2024,Y,1,0,1.3,13,17.3,2.7,0,,5/15/2024,0,1,NA,17,19.9,2.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,2.6,0,0,0,,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,393,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-4-9,394,5/1/2024,Y,0,1,NA,13,0,11.2,1.2,NA,NA,5/8/2024,Y,0,1,NA,17,19.4,2.8,NA,,5/15/2024,1,0,1.8,20,23.1,2.1,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,394,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
